,SalesOrderID,NumDetails
3619,55419,3
3620,55421,3
3621,55422,4
3622,55423,3
3623,55427,3
3624,55428,3
3625,55431,3
3626,55434,3
3627,55435,3
3628,55438,3
3629,55439,3
3630,55444,3
3631,55445,3
3632,55447,3
3633,55449,3
3634,55450,4
3635,55451,3
3636,55454,4
3637,55456,3
3638,55457,3
3639,55460,3
3640,55462,4
3641,55463,3
3642,55465,4
3643,55469,3
3644,55471,4
3645,55472,3
3646,55481,3
3647,55483,3
3648,55484,3
3649,55485,3
3650,55486,3
3651,55487,3
3652,55488,4
3653,55489,3
3654,55490,3
3655,55491,3
3656,55493,3
3657,55494,3
3658,55500,4
3659,55502,3
3660,55503,4
3661,55504,4
3662,55507,4
3663,55509,3
3664,55510,3
3665,55516,3
3666,55520,4
3667,55522,3
3668,55524,3
3669,55532,5
3670,55533,3
3671,55534,3
3672,55536,3
3673,55540,5
3674,55543,5
3675,55545,4
3676,55548,4
3677,55550,4
3678,55551,4
3679,55552,3
3680,55556,4
3681,55558,3
3682,55560,4
3683,55561,3
3684,55566,3
3685,55567,3
3686,55568,3
3687,55569,5
3688,55572,3
3689,55573,4
3690,55579,3
3691,55581,4
3692,55585,4
3693,55591,3
3694,55593,5
3695,55595,5
3696,55596,4
3697,55597,3
3698,55599,3
3699,55600,3
3700,55601,3
3701,55603,3
3702,55604,4
3703,55606,4
3704,55607,3
3705,55611,5
3706,55612,4
3707,55613,3
3708,55614,3
3709,55615,3
3710,55616,3
3711,55618,3
3712,55623,6
3713,55624,4
3714,55626,3
3715,55629,4
3716,55631,3
3717,55635,4
3718,55640,4
3719,55641,3
3720,55644,3
3721,55646,3
3722,55647,3
3723,55649,3
3724,55650,3
3725,55651,6
3726,55652,3
3727,55659,4
3728,55661,3
3729,55662,3
3730,55663,4
3731,55664,3
3732,55665,4
3733,55666,3
3734,55667,4
3735,55668,3
3736,55669,4
3737,55670,3
3738,55671,4
3739,55672,4
3740,55673,3
3741,55675,4
3742,55676,3
3743,55681,4
3744,55682,4
3745,55687,4
3746,55693,4
3747,55698,5
3748,55699,6
3749,55706,3
3750,55707,3
3751,55709,3
3752,55711,4
3753,55712,4
3754,55713,3
3755,55716,3
3756,55719,4
3757,55720,4
3758,55721,3
3759,55723,3
3760,55725,3
3761,55730,3
3762,55731,4
3763,55732,3
3764,55733,4
3765,55734,5
3766,55736,3
3767,55737,3
3768,55739,4
3769,55740,4
3770,55746,4
3771,55749,3
3772,55755,4
3773,55758,3
3774,55759,3
3775,55762,4
3776,55768,4
3777,55770,3
3778,55773,3
3779,55774,3
3780,55780,4
3781,55782,4
3782,55785,3
3783,55786,3
3784,55787,3
3785,55790,5
3786,55791,4
3787,55793,3
3788,55794,3
3789,55798,4
3790,55801,4
3791,55805,4
3792,55807,4
3793,55809,3
3794,55810,4
3795,55811,4
3796,55812,5
3797,55814,3
3798,55817,3
3799,55819,4
3800,55823,5
3801,55824,3
3802,55825,5
3803,55830,4
3804,55831,3
3805,55832,3
3806,55834,3
3807,55838,4
3808,55840,3
3809,55844,4
3810,55846,3
3811,55847,4
3812,55853,3
3813,55854,4
3814,55855,3
3815,55856,3
3816,55857,5
3817,55859,4
3818,55860,3
3819,55861,4
3820,55862,4
3821,55863,3
3822,55864,5
3823,55865,4
3824,55866,3
3825,55868,3
3826,55870,3
3827,55871,3
3828,55872,3
3829,55873,3
3830,55874,3
3831,55881,3
3832,55882,3
3833,55885,3
3834,55887,3
3835,55888,3
3836,55892,3
3837,55894,4
3838,55898,4
3839,55906,4
3840,55907,4
3841,55909,3
3842,55910,4
3843,55912,3
3844,55913,5
3845,55914,3
3846,55915,3
3847,55917,4
3848,55918,3
3849,55920,5
3850,55921,4
3851,55923,4
3852,55924,4
3853,55925,3
3854,55926,4
3855,55927,3
3856,55928,4
3857,55931,3
3858,55932,3
3859,55933,4
3860,55936,3
3861,55937,3
3862,55946,3
3863,55947,3
3864,55948,3
3865,55949,3
3866,55953,4
3867,55954,3
3868,55955,3
3869,55956,3
3870,55957,6
3871,55958,4
3872,55961,3
3873,55962,3
3874,55965,3
3875,55966,3
3876,55968,3
3877,55969,4
3878,55972,3
3879,55973,3
3880,55975,3
3881,55980,4
3882,55982,3
3883,55984,3
3884,55985,3
3885,55986,3
3886,55987,3
3887,55988,3
3888,55996,3
3889,55997,3
3890,55998,4
3891,55999,3
3892,56000,4
3893,56001,3
3894,56006,3
3895,56007,4
3896,56010,3
3897,56012,3
3898,56013,3
3899,56014,3
3900,56016,4
3901,56018,3
3902,56020,3
3903,56021,5
3904,56023,3
3905,56027,4
3906,56028,4
3907,56033,3
3908,56034,3
3909,56035,3
3910,56036,3
3911,56037,3
3912,56040,3
3913,56042,3
3914,56043,3
3915,56044,4
3916,56046,3
3917,56047,3
3918,56048,3
3919,56050,3
3920,56052,3
3921,56055,3
3922,56056,3
3923,56057,3
3924,56058,4
3925,56061,5
3926,56065,4
3927,56070,3
3928,56073,4
3929,56074,3
3930,56076,4
3931,56077,3
3932,56079,3
3933,56080,5
3934,56082,3
3935,56087,3
3936,56090,3
3937,56091,3
3938,56095,3
3939,56098,3
3940,56099,3
3941,56103,4
3942,56104,3
3943,56105,3
3944,56108,4
3945,56109,4
3946,56110,4
3947,56112,5
3948,56113,5
3949,56114,3
3950,56117,3
3951,56118,3
3952,56119,3
3953,56121,3
3954,56122,3
3955,56126,4
3956,56127,3
3957,56129,4
3958,56131,4
3959,56133,3
3960,56136,3
3961,56138,3
3962,56140,3
3963,56141,3
3964,56142,3
3965,56143,4
3966,56145,3
3967,56149,4
3968,56159,5
3969,56162,3
3970,56163,3
3971,56164,3
3972,56165,3
3973,56167,4
3974,56170,3
3975,56171,3
3976,56173,5
3977,56174,3
3978,56176,4
3979,56177,4
3980,56180,4
3981,56182,4
3982,56184,4
3983,56186,3
3984,56187,4
3985,56188,3
3986,56190,5
3987,56193,4
3988,56197,3
3989,56198,3
3990,56200,4
3991,56201,3
3992,56205,3
3993,56213,4
3994,56216,3
3995,56218,4
3996,56219,3
3997,56221,4
3998,56222,3
3999,56223,3
4000,56224,3
4001,56225,3
4002,56227,5
4003,56229,3
4004,56230,3
4005,56232,3
4006,56235,3
4007,56237,3
4008,56241,3
4009,56242,4
4010,56243,3
4011,56249,4
4012,56251,3
4013,56252,3
4014,56254,3
4015,56255,3
4016,56256,3
4017,56257,3
4018,56260,3
4019,56261,3
4020,56263,3
4021,56265,5
4022,56266,3
4023,56269,3
4024,56271,3
4025,56276,3
4026,56278,3
4027,56279,3
4028,56281,3
4029,56282,3
4030,56284,3
4031,56287,3
4032,56288,3
4033,56289,3
4034,56290,3
4035,56301,3
4036,56302,4
4037,56303,3
4038,56308,4
4039,56309,3
4040,56313,5
4041,56314,5
4042,56316,4
4043,56319,3
4044,56320,3
4045,56321,4
4046,56324,3
4047,56327,4
4048,56329,3
4049,56330,3
4050,56335,4
4051,56336,3
4052,56341,3
4053,56345,3
4054,56347,3
4055,56348,3
4056,56349,3
4057,56350,3
4058,56351,3
4059,56357,3
4060,56359,4
4061,56360,4
4062,56361,3
4063,56362,3
4064,56363,3
4065,56364,3
4066,56365,5
4067,56366,3
4068,56368,3
4069,56371,4
4070,56375,4
4071,56377,3
4072,56378,3
4073,56380,3
4074,56381,3
4075,56387,3
4076,56388,5
4077,56389,3
4078,56393,3
4079,56394,3
4080,56395,3
4081,56396,4
4082,56397,4
4083,56398,3
4084,56401,3
4085,56403,3
4086,56404,3
4087,56407,3
4088,56408,3
4089,56409,4
4090,56414,3
4091,56415,3
4092,56417,3
4093,56419,3
4094,56421,4
4095,56422,3
4096,56423,3
4097,56425,3
4098,56428,3
4099,56430,3
4100,56431,3
4101,56432,3
4102,56435,3
4103,56438,3
4104,56439,3
4105,56442,3
4106,56444,3
4107,56445,3
4108,56446,4
4109,56449,3
4110,56450,4
4111,56452,3
4112,56454,3
4113,56460,3
4114,56462,3
4115,56468,3
4116,56471,4
4117,56473,4
4118,56477,4
4119,56479,3
4120,56480,4
4121,56482,4
4122,56483,4
4123,56484,4
4124,56485,5
4125,56486,4
4126,56489,3
4127,56490,4
4128,56491,3
4129,56492,3
4130,56494,3
4131,56496,3
4132,56497,3
4133,56499,4
4134,56500,3
4135,56501,4
4136,56502,4
4137,56503,3
4138,56516,5
4139,56517,3
4140,56522,3
4141,56523,5
4142,56525,3
4143,56526,4
4144,56528,4
4145,56529,5
4146,56530,3
4147,56532,5
4148,56533,6
4149,56534,4
4150,56536,4
4151,56538,4
4152,56539,4
4153,56540,4
4154,56541,3
4155,56552,4
4156,56553,4
4157,56555,3
4158,56557,3
4159,56560,3
4160,56563,4
4161,56565,3
4162,56568,4
4163,56571,3
4164,56574,3
4165,56576,3
4166,56581,3
4167,56582,3
4168,56584,3
4169,56585,3
4170,56587,3
4171,56588,3
4172,56590,4
4173,56591,4
4174,56592,4
4175,56593,3
4176,56594,3
4177,56595,5
4178,56596,3
4179,56597,4
4180,56598,3
4181,56599,3
4182,56600,4
4183,56601,3
4184,56608,3
4185,56611,3
4186,56613,4
4187,56614,3
4188,56615,3
4189,56624,3
4190,56631,3
4191,56632,3
4192,56634,3
4193,56637,3
4194,56638,4
4195,56639,4
4196,56640,3
4197,56642,3
4198,56643,4
4199,56645,3
4200,56647,3
4201,56649,4
4202,56652,3
4203,56654,3
4204,56658,3
4205,56659,3
4206,56664,3
4207,56667,3
4208,56668,4
4209,56669,3
4210,56671,4
4211,56673,6
4212,56677,3
4213,56678,4
4214,56679,4
4215,56680,4
4216,56681,3
4217,56682,3
4218,56683,3
4219,56685,4
4220,56687,4
4221,56689,4
4222,56690,4
4223,56691,3
4224,56693,3
4225,56694,5
4226,56698,3
4227,56700,3
4228,56703,3
4229,56705,3
4230,56708,3
4231,56711,4
4232,56712,3
4233,56715,3
4234,56718,3
4235,56733,3
4236,56734,3
4237,56735,3
4238,56736,3
4239,56738,3
4240,56739,3
4241,56741,4
4242,56742,3
4243,56746,5
4244,56747,4
4245,56748,4
4246,56749,4
4247,56750,5
4248,56753,4
4249,56754,4
4250,56756,5
4251,56757,3
4252,56758,4
4253,56760,4
4254,56762,3
4255,56764,4
4256,56767,3
4257,56770,3
4258,56771,5
4259,56776,3
4260,56777,3
4261,56778,4
4262,56783,3
4263,56785,3
4264,56787,4
4265,56788,4
4266,56789,3
4267,56790,4
4268,56792,4
4269,56794,3
4270,56795,4
4271,56797,3
4272,56799,3
4273,56804,4
4274,56806,3
4275,56810,3
4276,56812,3
4277,56825,3
4278,56828,3
4279,56830,3
4280,56835,3
4281,56836,4
4282,56840,4
4283,56843,4
4284,56844,4
4285,56848,3
4286,56849,3
4287,56850,4
4288,56853,3
4289,56858,3
4290,56866,3
4291,56870,3
4292,56879,3
4293,56880,3
4294,56882,3
4295,56885,3
4296,56888,4
4297,56894,4
4298,56896,3
4299,56897,3
4300,56899,4
4301,56903,5
4302,56905,4
4303,56908,5
4304,56916,3
4305,56917,3
4306,56918,4
4307,56921,3
4308,56923,3
4309,56926,3
4310,56928,4
4311,56940,4
4312,56942,3
4313,56944,4
4314,56945,4
4315,56948,3
4316,56950,4
4317,56952,3
4318,56953,3
4319,56955,4
4320,56956,5
4321,56957,4
4322,56961,5
4323,56964,3
4324,56969,4
4325,56972,4
4326,56973,3
4327,56974,3
4328,56976,3
4329,56980,3
4330,56982,3
4331,56983,3
4332,56989,3
4333,56990,5
4334,56993,3
4335,56995,3
4336,57000,4
4337,57004,3
4338,57007,3
4339,57009,4
4340,57010,6
4341,57012,49
4342,57013,5
4343,57015,35
4344,57016,14
4345,57017,22
4346,57019,24
4347,57021,4
4348,57022,15
4349,57023,32
4350,57024,37
4351,57026,44
4352,57027,8
4353,57028,9
4354,57029,11
4355,57030,47
4356,57032,12
4357,57034,41
4358,57035,13
4359,57036,27
4360,57037,40
4361,57038,8
4362,57039,10
4363,57040,5
4364,57041,20
4365,57042,26
4366,57043,8
4367,57044,8
4368,57045,20
4369,57046,67
4370,57050,3
4371,57051,46
4372,57052,7
4373,57053,6
4374,57054,30
4375,57055,22
4376,57056,7
4377,57057,8
4378,57058,27
4379,57060,4
4380,57061,65
4381,57062,24
4382,57063,3
4383,57064,11
4384,57065,55
4385,57066,8
4386,57067,58
4387,57068,39
4388,57069,11
4389,57070,12
4390,57071,3
4391,57072,4
4392,57073,4
4393,57074,19
4394,57075,20
4395,57076,21
4396,57077,5
4397,57079,7
4398,57080,48
4399,57081,5
4400,57082,20
4401,57083,34
4402,57085,36
4403,57086,58
4404,57087,20
4405,57088,37
4406,57091,10
4407,57093,41
4408,57094,4
4409,57097,35
4410,57098,14
4411,57099,40
4412,57100,8
4413,57101,5
4414,57103,17
4415,57104,12
4416,57105,42
4417,57106,6
4418,57109,4
4419,57110,4
4420,57111,4
4421,57112,4
4422,57113,4
4423,57118,35
4424,57119,15
4425,57120,41
4426,57121,39
4427,57122,36
4428,57123,4
4429,57125,25
4430,57126,15
4431,57127,17
4432,57128,39
4433,57130,20
4434,57131,25
4435,57132,36
4436,57133,9
4437,57134,23
4438,57135,6
4439,57136,39
4440,57137,52
4441,57138,19
4442,57139,6
4443,57140,7
4444,57141,25
4445,57142,6
4446,57143,29
4447,57144,48
4448,57145,42
4449,57147,9
4450,57148,10
4451,57149,11
4452,57150,36
4453,57151,3
4454,57152,11
4455,57153,7
4456,57154,37
4457,57155,10
4458,57157,25
4459,57158,3
4460,57159,3
4461,57160,20
4462,57161,26
4463,57162,32
4464,57164,13
4465,57168,45
4466,57170,3
4467,57172,4
4468,57173,4
4469,57176,8
4470,57177,3
4471,57178,9
4472,57179,13
4473,57180,28
4474,57184,5
4475,57185,13
4476,57186,59
4477,57187,17
4478,57188,31
4479,57190,6
4480,57193,3
4481,57196,3
4482,57197,3
4483,57204,3
4484,57206,3
4485,57208,3
4486,57209,3
4487,57210,4
4488,57216,3
4489,57220,4
4490,57222,4
4491,57225,4
4492,57226,4
4493,57228,3
4494,57232,3
4495,57234,3
4496,57235,4
4497,57236,3
4498,57237,4
4499,57240,4
4500,57242,4
4501,57244,3
4502,57257,3
4503,57262,3
4504,57263,3
4505,57265,3
4506,57271,3
4507,57282,3
4508,57285,5
4509,57287,3
4510,57292,4
4511,57294,3
4512,57295,3
4513,57296,3
4514,57297,3
4515,57299,4
4516,57300,4
4517,57301,3
4518,57302,4
4519,57303,5
4520,57305,4
4521,57306,3
4522,57307,4
4523,57310,4
4524,57315,3
4525,57319,3
4526,57320,4
4527,57324,3
4528,57327,3
4529,57328,3
4530,57332,3
4531,57335,3
4532,57336,3
4533,57338,3
4534,57339,3
4535,57340,3
4536,57341,3
4537,57342,3
4538,57343,3
4539,57347,3
4540,57348,3
4541,57349,3
4542,57351,3
4543,57352,4
4544,57353,5
4545,57354,4
4546,57356,5
4547,57358,3
4548,57359,4
4549,57360,3
4550,57362,3
4551,57366,4
4552,57369,4
4553,57373,3
4554,57375,3
4555,57377,3
4556,57379,4
4557,57385,3
4558,57386,4
4559,57387,3
4560,57388,3
4561,57390,4
4562,57391,3
4563,57401,4
4564,57405,3
4565,57406,3
4566,57408,3
4567,57410,3
4568,57411,4
4569,57412,3
4570,57414,4
4571,57415,3
4572,57416,4
4573,57417,3
4574,57418,5
4575,57420,4
4576,57421,3
4577,57422,3
4578,57423,4
4579,57426,4
4580,57431,3
4581,57438,3
4582,57440,3
4583,57441,3
4584,57442,4
4585,57444,3
4586,57447,3
4587,57451,3
4588,57459,3
4589,57464,5
4590,57465,3
4591,57468,3
4592,57469,4
4593,57470,3
4594,57472,4
4595,57473,4
4596,57476,4
4597,57478,3
4598,57480,3
4599,57481,3
4600,57483,3
4601,57485,3
4602,57491,3
4603,57495,3
4604,57496,3
4605,57505,5
4606,57507,3
4607,57508,3
4608,57509,5
4609,57510,3
4610,57513,3
4611,57515,3
4612,57517,3
4613,57518,4
4614,57519,3
4615,57521,3
4616,57523,4
4617,57525,3
4618,57526,4
4619,57527,3
4620,57528,3
4621,57532,3
4622,57535,4
4623,57536,3
4624,57537,4
4625,57538,3
4626,57542,3
4627,57547,3
4628,57548,3
4629,57549,3
4630,57550,3
4631,57551,3
4632,57552,3
4633,57554,3
4634,57560,3
4635,57564,3
4636,57566,3
4637,57567,4
4638,57568,5
4639,57569,4
4640,57570,3
4641,57571,3
4642,57572,5
4643,57576,3
4644,57577,3
4645,57579,3
4646,57581,3
4647,57582,3
4648,57583,4
4649,57585,5
4650,57586,3
4651,57587,4
4652,57590,3
4653,57592,4
4654,57594,3
4655,57595,3
4656,57596,3
4657,57599,3
4658,57600,4
4659,57601,3
4660,57602,4
4661,57603,4
4662,57604,4
4663,57605,3
4664,57608,4
4665,57613,3
4666,57620,3
4667,57622,3
4668,57628,3
4669,57629,3
4670,57630,4
4671,57631,4
4672,57632,4
4673,57635,3
4674,57642,3
4675,57644,3
4676,57645,3
4677,57648,3
4678,57649,3
4679,57660,3
4680,57664,4
4681,57667,3
4682,57668,3
4683,57669,3
4684,57672,3
4685,57673,4
4686,57675,5
4687,57676,4
4688,57677,3
4689,57679,4
4690,57681,4
4691,57683,3
4692,57685,4
4693,57686,3
4694,57690,4
4695,57694,3
4696,57700,3
4697,57703,3
4698,57704,3
4699,57706,3
4700,57708,4
4701,57709,3
4702,57710,3
4703,57711,3
4704,57712,3
4705,57713,4
4706,57714,3
4707,57715,3
4708,57722,4
4709,57725,4
4710,57727,3
4711,57728,3
4712,57729,5
4713,57732,5
4714,57738,4
4715,57740,4
4716,57744,3
4717,57745,5
4718,57750,3
4719,57751,4
4720,57752,3
4721,57756,4
4722,57759,3
4723,57761,3
4724,57771,3
4725,57774,3
4726,57775,3
4727,57782,3
4728,57783,4
4729,57787,3
4730,57790,3
4731,57793,3
4732,57795,3
4733,57798,3
4734,57801,3
4735,57803,4
4736,57808,4
4737,57812,4
4738,57814,3
4739,57815,3
4740,57819,3
4741,57820,3
4742,57822,3
4743,57823,3
4744,57824,4
4745,57826,3
4746,57828,4
4747,57832,3
4748,57833,4
4749,57835,4
4750,57837,4
4751,57838,3
4752,57839,3
4753,57842,5
4754,57843,3
4755,57844,3
4756,57846,3
4757,57848,3
4758,57852,3
4759,57855,4
4760,57859,4
4761,57860,3
4762,57861,3
4763,57863,3
4764,57866,3
4765,57871,3
4766,57873,3
4767,57876,3
4768,57877,3
4769,57878,3
4770,57879,3
4771,57882,3
4772,57888,3
4773,57889,3
4774,57890,4
4775,57891,4
4776,57892,3
4777,57893,3
4778,57895,3
4779,57896,5
4780,57899,4
4781,57902,3
4782,57903,4
4783,57906,3
4784,57907,3
4785,57910,6
4786,57912,3
4787,57914,3
4788,57915,3
4789,57916,4
4790,57917,4
4791,57921,3
4792,57922,4
4793,57926,3
4794,57929,3
4795,57930,5
4796,57934,4
4797,57935,3
4798,57937,3
4799,57938,5
4800,57939,3
4801,57940,4
4802,57942,4
4803,57943,3
4804,57945,4
4805,57946,3
4806,57949,3
4807,57951,4
4808,57953,4
4809,57954,3
4810,57956,3
4811,57959,4
4812,57960,4
4813,57963,3
4814,57964,5
4815,57971,4
4816,57973,4
4817,57974,3
4818,57975,4
4819,57976,3
4820,57977,3
4821,57979,3
4822,57981,3
4823,57987,6
4824,57992,6
4825,57993,3
4826,57994,3
4827,57998,4
4828,57999,3
4829,58000,3
4830,58001,3
4831,58004,4
4832,58005,4
4833,58008,4
4834,58013,4
4835,58014,4
4836,58019,3
4837,58020,3
4838,58022,3
4839,58023,3
4840,58027,3
4841,58034,4
4842,58038,3
4843,58040,3
4844,58042,3
4845,58043,3
4846,58048,3
4847,58049,3
4848,58056,4
4849,58058,3
4850,58059,3
4851,58061,3
4852,58064,5
4853,58065,3
4854,58066,3
4855,58068,3
4856,58069,5
4857,58070,3
4858,58071,3
4859,58072,3
4860,58073,3
4861,58079,4
4862,58084,3
4863,58086,3
4864,58088,3
4865,58089,3
4866,58090,3
4867,58099,4
4868,58101,3
4869,58102,3
4870,58103,4
4871,58104,3
4872,58108,3
4873,58109,4
4874,58114,3
4875,58116,4
4876,58118,4
4877,58120,3
4878,58122,4
4879,58124,4
4880,58126,4
4881,58127,4
4882,58128,4
4883,58129,3
4884,58130,3
4885,58132,3
4886,58133,4
4887,58135,3
4888,58138,4
4889,58140,4
4890,58141,5
4891,58146,3
4892,58147,4
4893,58150,4
4894,58152,3
4895,58153,3
4896,58154,3
4897,58160,3
4898,58162,3
4899,58169,3
4900,58170,4
4901,58171,5
4902,58173,3
4903,58175,4
4904,58176,5
4905,58178,4
4906,58179,5
4907,58180,3
4908,58183,3
4909,58184,4
4910,58185,4
4911,58186,4
4912,58188,3
4913,58189,4
4914,58191,3
4915,58192,3
4916,58193,5
4917,58194,4
4918,58195,6
4919,58199,4
4920,58200,3
4921,58201,3
4922,58202,3
4923,58203,3
4924,58204,3
4925,58206,3
4926,58207,3
4927,58208,3
4928,58211,3
4929,58213,3
4930,58214,3
4931,58215,3
4932,58220,4
4933,58221,3
4934,58223,3
4935,58224,5
4936,58226,4
4937,58227,3
4938,58230,5
4939,58231,3
4940,58238,4
4941,58242,4
4942,58245,5
4943,58247,4
4944,58249,4
4945,58256,3
4946,58257,3
4947,58261,4
4948,58264,3
4949,58275,3
4950,58276,4
4951,58278,3
4952,58279,3
4953,58282,4
4954,58283,4
4955,58286,3
4956,58287,4
4957,58288,3
4958,58290,4
4959,58292,3
4960,58296,3
4961,58302,3
4962,58303,4
4963,58307,3
4964,58308,4
4965,58313,3
4966,58315,3
4967,58317,3
4968,58318,3
4969,58321,4
4970,58324,4
4971,58329,3
4972,58333,4
4973,58334,3
4974,58338,5
4975,58339,6
4976,58342,3
4977,58344,4
4978,58346,4
4979,58348,4
4980,58349,4
4981,58354,3
4982,58357,3
4983,58360,5
4984,58361,3
4985,58364,3
4986,58365,4
4987,58366,3
4988,58367,3
4989,58370,3
4990,58371,4
4991,58372,3
4992,58373,6
4993,58375,3
4994,58381,3
4995,58385,3
4996,58386,5
4997,58390,3
4998,58391,5
4999,58393,3
5000,58395,4
5001,58396,5
5002,58398,5
5003,58399,5
5004,58400,4
5005,58404,4
5006,58406,4
5007,58408,5
5008,58409,3
5009,58411,3
5010,58413,4
5011,58415,3
5012,58416,4
5013,58420,3
5014,58422,5
5015,58425,3
5016,58431,3
5017,58433,3
5018,58435,3
5019,58436,3
5020,58438,3
5021,58443,3
5022,58444,3
5023,58449,3
5024,58452,4
5025,58456,4
5026,58459,4
5027,58463,3
5028,58468,4
5029,58469,3
5030,58470,5
5031,58471,3
5032,58474,3
5033,58478,3
5034,58479,3
5035,58485,3
5036,58486,3
5037,58487,3
5038,58488,4
5039,58493,4
5040,58495,3
5041,58496,3
5042,58497,4
5043,58498,4
5044,58500,4
5045,58501,3
5046,58502,3
5047,58506,4
5048,58511,3
5049,58514,3
5050,58520,3
5051,58521,4
5052,58522,3
5053,58524,3
5054,58525,3
5055,58526,4
5056,58527,5
5057,58528,3
5058,58529,4
5059,58532,5
5060,58536,4
5061,58538,4
5062,58539,4
5063,58544,3
5064,58550,3
5065,58552,3
5066,58554,4
5067,58555,3
5068,58556,3
5069,58557,3
5070,58566,3
5071,58567,4
5072,58569,4
5073,58570,4
5074,58572,7
5075,58573,4
5076,58575,4
5077,58576,3
5078,58577,3
5079,58578,3
5080,58579,3
5081,58581,3
5082,58582,4
5083,58583,3
5084,58585,4
5085,58586,3
5086,58587,4
5087,58588,4
5088,58590,4
5089,58591,3
5090,58593,3
5091,58595,3
5092,58596,3
5093,58600,3
5094,58606,3
5095,58607,3
5096,58608,3
5097,58610,3
5098,58612,3
5099,58616,3
5100,58618,4
5101,58619,3
5102,58620,3
5103,58624,3
5104,58625,4
5105,58628,3
5106,58630,4
5107,58631,3
5108,58635,3
5109,58636,3
5110,58637,4
5111,58640,3
5112,58641,5
5113,58642,3
5114,58645,3
5115,58647,3
5116,58648,3
5117,58650,4
5118,58651,3
5119,58652,3
5120,58653,4
5121,58654,3
5122,58656,3
5123,58657,4
5124,58658,3
5125,58661,3
5126,58666,3
5127,58670,4
5128,58671,3
5129,58673,3
5130,58674,3
5131,58676,3
5132,58677,3
5133,58678,3
5134,58679,3
5135,58681,3
5136,58684,3
5137,58686,3
5138,58687,3
5139,58688,4
5140,58690,3
5141,58691,4
5142,58696,3
5143,58697,5
5144,58699,3
5145,58701,3
5146,58704,4
5147,58705,3
5148,58715,3
5149,58716,3
5150,58727,3
5151,58728,3
5152,58732,3
5153,58741,3
5154,58742,3
5155,58743,5
5156,58746,3
5157,58747,3
5158,58752,3
5159,58756,5
5160,58757,3
5161,58758,4
5162,58760,3
5163,58761,3
5164,58762,4
5165,58771,3
5166,58774,3
5167,58776,4
5168,58779,3
5169,58780,4
5170,58781,3
5171,58784,6
5172,58786,3
5173,58787,6
5174,58791,3
5175,58792,4
5176,58794,4
5177,58795,3
5178,58801,4
5179,58802,3
5180,58805,3
5181,58807,3
5182,58809,3
5183,58812,3
5184,58813,3
5185,58814,3
5186,58815,3
5187,58816,3
5188,58818,3
5189,58822,3
5190,58823,4
5191,58826,3
5192,58827,3
5193,58828,3
5194,58831,3
5195,58832,3
5196,58833,4
5197,58834,3
5198,58835,3
5199,58836,4
5200,58838,4
5201,58841,3
5202,58845,8
5203,58846,4
5204,58854,5
5205,58855,3
5206,58856,3
5207,58857,3
5208,58858,5
5209,58859,4
5210,58868,4
5211,58872,3
5212,58873,3
5213,58878,3
5214,58883,3
5215,58884,4
5216,58886,4
5217,58888,3
5218,58890,4
5219,58894,4
5220,58899,4
5221,58900,4
5222,58903,5
5223,58905,28
5224,58906,40
5225,58907,42
5226,58908,45
5227,58909,46
5228,58910,30
5229,58911,20
5230,58913,4
5231,58914,29
5232,58915,46
5233,58916,11
5234,58917,13
5235,58918,65
5236,58919,21
5237,58920,47
5238,58921,24
5239,58922,38
5240,58924,32
5241,58925,25
5242,58926,27
5243,58927,44
5244,58928,46
5245,58929,6
5246,58930,31
5247,58931,53
5248,58932,41
5249,58934,18
5250,58935,6
5251,58937,7
5252,58938,5
5253,58940,24
5254,58941,3
5255,58942,3
5256,58943,20
5257,58944,46
5258,58945,4
5259,58946,26
5260,58948,39
5261,58949,4
5262,58950,28
5263,58951,43
5264,58952,4
5265,58953,19
5266,58956,20
5267,58957,30
5268,58958,41
5269,58959,32
5270,58960,4
5271,58961,46
5272,58962,34
5273,58963,50
5274,58965,11
5275,58966,3
5276,58968,9
5277,58969,10
5278,58970,25
5279,58971,42
5280,58972,50
5281,58974,36
5282,58975,33
5283,58976,20
5284,58977,10
5285,58978,5
5286,58979,23
5287,58980,30
5288,58981,55
5289,58982,14
5290,58984,11
5291,58985,4
5292,58987,10
5293,58988,10
5294,58989,7
5295,58991,5
5296,58992,11
5297,58993,27
5298,58995,25
5299,58996,21
5300,58997,7
5301,59001,3
5302,59003,6
5303,59006,4
5304,59008,30
5305,59010,46
5306,59011,33
5307,59012,52
5308,59013,38
5309,59014,12
5310,59015,3
5311,59016,13
5312,59017,9
5313,59018,33
5314,59019,7
5315,59020,7
5316,59021,31
5317,59022,3
5318,59023,49
5319,59026,6
5320,59027,38
5321,59028,43
5322,59029,31
5323,59031,17
5324,59032,5
5325,59033,6
5326,59034,4
5327,59035,5
5328,59036,5
5329,59037,8
5330,59038,9
5331,59040,16
5332,59041,7
5333,59042,8
5334,59044,32
5335,59045,3
5336,59049,4
5337,59050,6
5338,59053,5
5339,59055,3
5340,59057,8
5341,59058,37
5342,59059,16
5343,59061,6
5344,59063,40
5345,59064,46
5346,59065,14
5347,59066,26
5348,59067,36
5349,59068,46
5350,59070,3
5351,59071,29
5352,59073,8
5353,59074,40
5354,59075,45
5355,59076,5
5356,59077,3
5357,59078,3
5358,59079,5
5359,59081,4
5360,59082,4
5361,59086,3
5362,59087,4
5363,59088,3
5364,59093,3
5365,59094,4
5366,59096,3
